Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TSV
2,3.0,1.0,0.0,4.0,22.2,5.2,57.0,14.9,5.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
3,3.0,1.0,0.0,4.0,22.2,5.2,53.2,12.9,5.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
86,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,5.0,10.0,1.0,0.0,1.07,2.0,4.0,
0,1.0,1.0,0.0,6.0,22.2,5.1,64.4,16.9,5.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
1,1.0,1.0,0.0,6.0,22.2,5.1,74.3,13.2,5.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
2,1.0,1.0,0.0,6.0,22.2,5.1,72.3,16.9,5.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
3,1.0,1.0,0.0,6.0,22.2,5.1,73.7,13.5,5.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
1322,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,9.0,1.0,1.0,1.19,2.0,1.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,59.5,16.1,4.0,9.0,1.0,1.0,1.19,2.0,1.0,0.0
1,4.0,3.0,1.0,2.0,17.6,8.4,60.6,14.0,4.0,9.0,1.0,1.0,1.19,2.0,1.0,0.0
2,4.0,3.0,1.0,2.0,17.6,8.4,67.2,16.2,4.0,9.0,1.0,1.0,1.19,2.0,1.0,0.0
3,4.0,3.0,1.0,2.0,17.6,8.4,53.3,14.0,4.0,9.0,1.0,1.0,1.19,2.0,1.0,0.0
1749,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,4.0,10.0,1.0,0.0,1.04,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,54.4,14.3,4.0,10.0,1.0,0.0,1.04,2.0,4.0,0.0
1,4.0,4.0,1.0,1.0,20.8,4.2,67.4,17.4,4.0,10.0,1.0,0.0,1.04,2.0,4.0,0.0
2,4.0,4.0,1.0,1.0,20.8,4.2,54.2,14.7,4.0,10.0,1.0,0.0,1.04,2.0,4.0,0.0
3,4.0,4.0,1.0,1.0,20.8,4.2,48.8,13.5,4.0,10.0,1.0,0.0,1.04,2.0,4.0,0.0
1371,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,11.0,1.0,1.0,1.74,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,75.4,13.9,5.0,11.0,1.0,1.0,1.74,2.0,4.0,0.0
1,4.0,3.0,1.0,2.0,17.6,8.4,52.9,14.1,5.0,11.0,1.0,1.0,1.74,2.0,4.0,0.0
2,4.0,3.0,1.0,2.0,17.6,8.4,55.9,15.2,5.0,11.0,1.0,1.0,1.74,2.0,4.0,0.0
3,4.0,3.0,1.0,2.0,17.6,8.4,56.5,13.4,5.0,11.0,1.0,1.0,1.74,2.0,4.0,0.0
119,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,3.0,8.0,1.0,0.0,1.29,2.0,4.0,
0,2.0,1.0,0.0,4.0,20.5,5.0,46.6,12.9,3.0,8.0,1.0,0.0,1.29,2.0,4.0,0.0
1,2.0,1.0,0.0,4.0,20.5,5.0,46.3,12.9,3.0,8.0,1.0,0.0,1.29,2.0,4.0,0.0
2,2.0,1.0,0.0,4.0,20.5,5.0,45.4,12.9,3.0,8.0,1.0,0.0,1.29,2.0,4.0,0.0
3,2.0,1.0,0.0,4.0,20.5,5.0,46.9,13.0,3.0,8.0,1.0,0.0,1.29,2.0,4.0,0.0
523,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,5.0,11.0,1.0,0.0,0.9,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,51.0,14.8,5.0,11.0,1.0,0.0,0.9,2.0,4.0,0.0
1,5.0,1.0,0.0,3.0,24.2,6.0,61.0,14.9,5.0,11.0,1.0,0.0,0.9,2.0,4.0,0.0
2,5.0,1.0,0.0,3.0,24.2,6.0,48.6,15.2,5.0,11.0,1.0,0.0,0.9,2.0,4.0,0.0
3,5.0,1.0,0.0,3.0,24.2,6.0,74.0,15.6,5.0,11.0,1.0,0.0,0.9,2.0,4.0,0.0
598,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,4.0,10.0,1.0,1.0,1.24,1.0,4.0,
0,1.0,2.0,1.0,2.0,20.5,5.0,65.3,14.6,4.0,10.0,1.0,1.0,1.24,1.0,4.0,0.0
1,1.0,2.0,1.0,2.0,20.5,5.0,50.7,14.6,4.0,10.0,1.0,1.0,1.24,1.0,4.0,0.0
2,1.0,2.0,1.0,2.0,20.5,5.0,62.6,15.0,4.0,10.0,1.0,1.0,1.24,1.0,4.0,0.0
3,1.0,2.0,1.0,2.0,20.5,5.0,49.9,14.6,4.0,10.0,1.0,1.0,1.24,1.0,4.0,0.0
176,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,5.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,57.53,14.8,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
1,2.0,1.0,0.0,5.0,20.5,5.0,55.3,14.3,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
2,2.0,1.0,0.0,5.0,20.5,5.0,64.3,16.5,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
3,2.0,1.0,0.0,5.0,20.5,5.0,49.1,14.3,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
978,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,11.0,0.0,1.0,1.55,2.0,1.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,52.6,15.1,5.0,11.0,0.0,1.0,1.55,2.0,1.0,0.0
1,1.0,3.0,1.0,3.0,22.4,10.1,61.2,17.0,5.0,11.0,0.0,1.0,1.55,2.0,1.0,0.0
2,1.0,3.0,1.0,3.0,22.4,10.1,70.2,14.0,5.0,11.0,0.0,1.0,1.55,2.0,1.0,0.0
3,1.0,3.0,1.0,3.0,22.4,10.1,75.0,17.0,5.0,11.0,0.0,1.0,1.55,2.0,1.0,0.0
1303,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,10.0,1.0,1.0,1.72,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,72.2,13.7,4.0,10.0,1.0,1.0,1.72,2.0,4.0,0.0
1,4.0,3.0,1.0,2.0,17.6,8.4,48.7,12.9,4.0,10.0,1.0,1.0,1.72,2.0,4.0,0.0
2,4.0,3.0,1.0,2.0,17.6,8.4,55.4,14.6,4.0,10.0,1.0,1.0,1.72,2.0,4.0,0.0
3,4.0,3.0,1.0,2.0,17.6,8.4,52.1,17.3,4.0,10.0,1.0,1.0,1.72,2.0,4.0,0.0
230,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.8,3.0,8.0,0.0,0.0,0.9,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,54.6,16.0,3.0,8.0,0.0,0.0,0.9,2.0,4.0,0.0
1,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.2,3.0,8.0,0.0,0.0,0.9,2.0,4.0,0.0
2,3.0,1.0,0.0,3.0,22.2,5.2,44.7,13.8,3.0,8.0,0.0,0.0,0.9,2.0,4.0,0.0
3,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.1,3.0,8.0,0.0,0.0,0.9,2.0,4.0,0.0
303,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,5.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,3.0,1.0,0.0,4.0,22.2,5.2,54.4,14.5,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
1,3.0,1.0,0.0,4.0,22.2,5.2,60.2,14.9,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
2,3.0,1.0,0.0,4.0,22.2,5.2,62.6,14.9,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
3,3.0,1.0,0.0,4.0,22.2,5.2,70.8,13.0,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
31,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,4.0,10.0,1.0,0.0,1.12,1.0,4.0,
0,1.0,1.0,0.0,4.0,22.2,5.1,56.5,17.5,4.0,10.0,1.0,0.0,1.12,1.0,4.0,0.0
1,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,4.0,10.0,1.0,0.0,1.12,1.0,4.0,0.0
2,1.0,1.0,0.0,4.0,22.2,5.1,55.5,17.6,4.0,10.0,1.0,0.0,1.12,1.0,4.0,0.0
3,1.0,1.0,0.0,4.0,22.2,5.1,62.7,14.2,4.0,10.0,1.0,0.0,1.12,1.0,4.0,0.0
714,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,3.0,9.0,1.0,1.0,1.41,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,60.1,13.2,3.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
1,3.0,2.0,1.0,1.0,22.9,6.6,64.8,15.0,3.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
2,3.0,2.0,1.0,1.0,22.9,6.6,59.4,16.7,3.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
3,3.0,2.0,1.0,1.0,22.9,6.6,45.0,15.0,3.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
250,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,4.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,64.0,15.5,4.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
1,3.0,1.0,0.0,3.0,22.2,5.2,72.7,16.1,4.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
2,3.0,1.0,0.0,3.0,22.2,5.2,68.5,16.6,4.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
3,3.0,1.0,0.0,3.0,22.2,5.2,63.4,13.2,4.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
2011,2.0,5.0,1.0,3.0,20.6,4.6,56.7,14.1,4.0,10.0,0.0,0.0,1.57,2.0,4.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,50.3,13.2,4.0,10.0,0.0,0.0,1.57,2.0,4.0,0.0
1,2.0,5.0,1.0,3.0,20.6,4.6,56.7,17.2,4.0,10.0,0.0,0.0,1.57,2.0,4.0,0.0
2,2.0,5.0,1.0,3.0,20.6,4.6,61.7,17.4,4.0,10.0,0.0,0.0,1.57,2.0,4.0,0.0
3,2.0,5.0,1.0,3.0,20.6,4.6,52.5,14.1,4.0,10.0,0.0,0.0,1.57,2.0,4.0,0.0
1011,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,8.0,0.0,1.0,1.55,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,70.6,12.9,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
1,2.0,3.0,1.0,1.0,18.4,8.2,74.2,16.8,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
2,2.0,3.0,1.0,1.0,18.4,8.2,46.8,13.8,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
3,2.0,3.0,1.0,1.0,18.4,8.2,68.1,12.9,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
1563,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,5.0,10.0,0.0,0.0,1.51,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,68.0,16.4,5.0,10.0,0.0,0.0,1.51,2.0,4.0,0.0
1,2.0,4.0,1.0,2.0,19.6,6.6,60.2,13.0,5.0,10.0,0.0,0.0,1.51,2.0,4.0,0.0
2,2.0,4.0,1.0,2.0,19.6,6.6,72.2,17.0,5.0,10.0,0.0,0.0,1.51,2.0,4.0,0.0
3,2.0,4.0,1.0,2.0,19.6,6.6,54.4,16.5,5.0,10.0,0.0,0.0,1.51,2.0,4.0,0.0
559,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,9.0,1.0,1.0,1.38,1.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,51.7,17.4,3.0,9.0,1.0,1.0,1.38,1.0,4.0,0.0
1,1.0,2.0,1.0,1.0,20.5,5.0,64.3,14.5,3.0,9.0,1.0,1.0,1.38,1.0,4.0,0.0
2,1.0,2.0,1.0,1.0,20.5,5.0,50.2,14.5,3.0,9.0,1.0,1.0,1.38,1.0,4.0,0.0
3,1.0,2.0,1.0,1.0,20.5,5.0,51.7,14.5,3.0,9.0,1.0,1.0,1.38,1.0,4.0,0.0
897,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,9.0,1.0,1.0,1.19,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,61.5,12.9,4.0,9.0,1.0,1.0,1.19,2.0,4.0,0.0
1,1.0,3.0,1.0,2.0,22.4,10.1,49.0,13.2,4.0,9.0,1.0,1.0,1.19,2.0,4.0,0.0
2,1.0,3.0,1.0,2.0,22.4,10.1,61.3,16.2,4.0,9.0,1.0,1.0,1.19,2.0,4.0,0.0
3,1.0,3.0,1.0,2.0,22.4,10.1,47.0,17.0,4.0,9.0,1.0,1.0,1.19,2.0,4.0,0.0
1124,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,9.0,1.0,1.0,1.69,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,47.9,14.0,3.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
1,3.0,3.0,1.0,1.0,21.2,5.6,62.3,12.8,3.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
2,3.0,3.0,1.0,1.0,21.2,5.6,61.2,15.7,3.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
3,3.0,3.0,1.0,1.0,21.2,5.6,46.8,12.8,3.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
1718,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.6,4.0,11.0,1.0,0.0,1.07,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,45.0,15.4,4.0,11.0,1.0,0.0,1.07,2.0,4.0,0.0
1,4.0,4.0,1.0,1.0,20.8,4.2,45.7,15.6,4.0,11.0,1.0,0.0,1.07,2.0,4.0,0.0
2,4.0,4.0,1.0,1.0,20.8,4.2,67.0,16.3,4.0,11.0,1.0,0.0,1.07,2.0,4.0,0.0
3,4.0,4.0,1.0,1.0,20.8,4.2,55.9,13.6,4.0,11.0,1.0,0.0,1.07,2.0,4.0,0.0
221,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,3.0,8.0,0.0,0.0,1.04,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,58.0,13.8,3.0,8.0,0.0,0.0,1.04,2.0,4.0,0.0
1,3.0,1.0,0.0,3.0,22.2,5.2,67.7,16.8,3.0,8.0,0.0,0.0,1.04,2.0,4.0,0.0
2,3.0,1.0,0.0,3.0,22.2,5.2,60.6,14.7,3.0,8.0,0.0,0.0,1.04,2.0,4.0,0.0
3,3.0,1.0,0.0,3.0,22.2,5.2,56.7,13.7,3.0,8.0,0.0,0.0,1.04,2.0,4.0,0.0
504,5.0,1.0,0.0,2.0,24.2,6.0,61.0,15.6,4.0,9.0,0.0,0.0,1.21,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,69.3,15.6,4.0,9.0,0.0,0.0,1.21,2.0,4.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,61.0,14.8,4.0,9.0,0.0,0.0,1.21,2.0,4.0,0.0
2,5.0,1.0,0.0,2.0,24.2,6.0,56.8,14.3,4.0,9.0,0.0,0.0,1.21,2.0,4.0,0.0
3,5.0,1.0,0.0,2.0,24.2,6.0,53.7,16.6,4.0,9.0,0.0,0.0,1.21,2.0,4.0,0.0
2034,2.0,5.0,1.0,3.0,20.6,4.6,52.4,14.9,5.0,11.0,1.0,0.0,1.43,2.0,4.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,69.8,17.4,5.0,11.0,1.0,0.0,1.43,2.0,4.0,0.0
1,2.0,5.0,1.0,3.0,20.6,4.6,61.3,17.4,5.0,11.0,1.0,0.0,1.43,2.0,4.0,0.0
2,2.0,5.0,1.0,3.0,20.6,4.6,52.4,12.8,5.0,11.0,1.0,0.0,1.43,2.0,4.0,0.0
3,2.0,5.0,1.0,3.0,20.6,4.6,74.6,14.9,5.0,11.0,1.0,0.0,1.43,2.0,4.0,0.0
1601,3.0,4.0,1.0,1.0,20.0,8.8,60.5,13.6,3.0,8.0,0.0,1.0,1.35,2.0,4.0,
0,3.0,4.0,1.0,1.0,20.0,8.8,64.7,13.6,3.0,8.0,0.0,1.0,1.35,2.0,4.0,0.0
1,3.0,4.0,1.0,1.0,20.0,8.8,47.9,15.0,3.0,8.0,0.0,1.0,1.35,2.0,4.0,0.0
2,3.0,4.0,1.0,1.0,20.0,8.8,54.4,14.4,3.0,8.0,0.0,1.0,1.35,2.0,4.0,0.0
3,3.0,4.0,1.0,1.0,20.0,8.8,49.1,13.6,3.0,8.0,0.0,1.0,1.35,2.0,4.0,0.0
1955,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,5.0,11.0,1.0,1.0,1.49,2.0,4.0,
0,1.0,5.0,1.0,4.0,20.8,4.2,45.2,12.9,5.0,11.0,1.0,1.0,1.49,2.0,4.0,0.0
1133,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,10.0,0.0,1.0,1.18,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,61.0,13.8,3.0,10.0,0.0,1.0,1.18,2.0,4.0,0.0
1,3.0,3.0,1.0,1.0,21.2,5.6,62.3,15.5,3.0,10.0,0.0,1.0,1.18,2.0,4.0,0.0
2,3.0,3.0,1.0,1.0,21.2,5.6,72.6,14.4,3.0,10.0,0.0,1.0,1.18,2.0,4.0,0.0
3,3.0,3.0,1.0,1.0,21.2,5.6,59.1,15.7,3.0,10.0,0.0,1.0,1.18,2.0,4.0,0.0
982,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,10.0,1.0,1.0,1.38,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,45.6,12.9,3.0,10.0,1.0,1.0,1.38,2.0,4.0,0.0
1,2.0,3.0,1.0,1.0,18.4,8.2,47.5,13.5,3.0,10.0,1.0,1.0,1.38,2.0,4.0,0.0
2,2.0,3.0,1.0,1.0,18.4,8.2,63.4,14.4,3.0,10.0,1.0,1.0,1.38,2.0,4.0,0.0
3,2.0,3.0,1.0,1.0,18.4,8.2,74.2,14.4,3.0,10.0,1.0,1.0,1.38,2.0,4.0,0.0
1892,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,5.0,11.0,0.0,1.0,1.24,1.0,4.0,
0,5.0,4.0,1.0,2.0,20.6,4.6,53.1,17.0,5.0,11.0,0.0,1.0,1.24,1.0,4.0,0.0
1,5.0,4.0,1.0,2.0,20.6,4.6,74.1,14.9,5.0,11.0,0.0,1.0,1.24,1.0,4.0,0.0
2,5.0,4.0,1.0,2.0,20.6,4.6,48.4,14.2,5.0,11.0,0.0,1.0,1.24,1.0,4.0,0.0
3,5.0,4.0,1.0,2.0,20.6,4.6,52.9,14.9,5.0,11.0,0.0,1.0,1.24,1.0,4.0,0.0
1065,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,9.0,1.0,1.0,1.46,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,58.8,13.8,4.0,9.0,1.0,1.0,1.46,2.0,4.0,0.0
1,2.0,3.0,1.0,2.0,18.4,8.2,50.8,17.4,4.0,9.0,1.0,1.0,1.46,2.0,4.0,0.0
2,2.0,3.0,1.0,2.0,18.4,8.2,66.8,13.0,4.0,9.0,1.0,1.0,1.46,2.0,4.0,0.0
3,2.0,3.0,1.0,2.0,18.4,8.2,73.0,16.1,4.0,9.0,1.0,1.0,1.46,2.0,4.0,0.0
1293,4.0,3.0,1.0,1.0,17.6,8.4,64.0,14.1,3.0,9.0,1.0,1.0,1.5,2.0,1.0,
0,4.0,3.0,1.0,1.0,17.6,8.4,69.4,13.0,3.0,9.0,1.0,1.0,1.5,2.0,1.0,0.0
1,4.0,3.0,1.0,1.0,17.6,8.4,53.0,15.7,3.0,9.0,1.0,1.0,1.5,2.0,1.0,0.0
2,4.0,3.0,1.0,1.0,17.6,8.4,64.0,16.7,3.0,9.0,1.0,1.0,1.5,2.0,1.0,0.0
3,4.0,3.0,1.0,1.0,17.6,8.4,63.5,16.4,3.0,9.0,1.0,1.0,1.5,2.0,1.0,0.0
479,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,4.0,9.0,0.0,0.0,1.4,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,63.4,15.6,4.0,9.0,0.0,0.0,1.4,2.0,4.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,48.1,13.4,4.0,9.0,0.0,0.0,1.4,2.0,4.0,0.0
2,5.0,1.0,0.0,2.0,24.2,6.0,56.4,13.3,4.0,9.0,0.0,0.0,1.4,2.0,4.0,0.0
3,5.0,1.0,0.0,2.0,24.2,6.0,71.1,14.3,4.0,9.0,0.0,0.0,1.4,2.0,4.0,0.0
1858,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,4.0,10.0,0.0,1.0,1.55,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,46.4,13.0,4.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
1,5.0,4.0,1.0,1.0,20.6,4.6,46.2,12.9,4.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
2,5.0,4.0,1.0,1.0,20.6,4.6,46.8,13.0,4.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
3,5.0,4.0,1.0,1.0,20.6,4.6,48.4,17.0,4.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
1963,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,5.0,11.0,0.0,1.0,1.66,2.0,4.0,
0,1.0,5.0,1.0,4.0,20.8,4.2,52.4,15.1,5.0,11.0,0.0,1.0,1.66,2.0,4.0,0.0
1,1.0,5.0,1.0,4.0,20.8,4.2,59.1,16.5,5.0,11.0,0.0,1.0,1.66,2.0,4.0,0.0
2,1.0,5.0,1.0,4.0,20.8,4.2,46.0,13.1,5.0,11.0,0.0,1.0,1.66,2.0,4.0,0.0
3,1.0,5.0,1.0,4.0,20.8,4.2,53.8,13.1,5.0,11.0,0.0,1.0,1.66,2.0,4.0,0.0
188,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,5.0,11.0,0.0,0.0,1.04,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,56.3,14.1,5.0,11.0,0.0,0.0,1.04,2.0,4.0,0.0
1,2.0,1.0,0.0,5.0,20.5,5.0,71.7,12.8,5.0,11.0,0.0,0.0,1.04,2.0,4.0,0.0
2,2.0,1.0,0.0,5.0,20.5,5.0,69.1,15.2,5.0,11.0,0.0,0.0,1.04,2.0,4.0,0.0
3,2.0,1.0,0.0,5.0,20.5,5.0,71.8,15.3,5.0,11.0,0.0,0.0,1.04,2.0,4.0,0.0
588,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,4.0,9.0,1.0,1.0,1.66,1.0,1.0,
0,1.0,2.0,1.0,2.0,20.5,5.0,46.6,15.2,4.0,9.0,1.0,1.0,1.66,1.0,1.0,0.0
1,1.0,2.0,1.0,2.0,20.5,5.0,62.8,13.3,4.0,9.0,1.0,1.0,1.66,1.0,1.0,0.0
2,1.0,2.0,1.0,2.0,20.5,5.0,56.7,14.6,4.0,9.0,1.0,1.0,1.66,1.0,1.0,0.0
3,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.7,4.0,9.0,1.0,1.0,1.66,1.0,1.0,0.0
125,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,3.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,2.0,1.0,0.0,4.0,20.5,5.0,66.39,12.9,3.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
1,2.0,1.0,0.0,4.0,20.5,5.0,46.5,13.3,3.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
2,2.0,1.0,0.0,4.0,20.5,5.0,59.3,15.2,3.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
3,2.0,1.0,0.0,4.0,20.5,5.0,55.0,16.7,3.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
1375,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,10.0,1.0,1.0,1.44,2.0,1.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,50.4,15.0,5.0,10.0,1.0,1.0,1.44,2.0,1.0,0.0
1,4.0,3.0,1.0,2.0,17.6,8.4,44.5,13.4,5.0,10.0,1.0,1.0,1.44,2.0,1.0,0.0
2,4.0,3.0,1.0,2.0,17.6,8.4,63.8,14.9,5.0,10.0,1.0,1.0,1.44,2.0,1.0,0.0
3,4.0,3.0,1.0,2.0,17.6,8.4,44.4,14.3,5.0,10.0,1.0,1.0,1.44,2.0,1.0,0.0
906,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,10.0,1.0,1.0,1.24,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,48.2,15.2,4.0,10.0,1.0,1.0,1.24,2.0,4.0,0.0
1,1.0,3.0,1.0,2.0,22.4,10.1,70.0,15.8,4.0,10.0,1.0,1.0,1.24,2.0,4.0,0.0
2,1.0,3.0,1.0,2.0,22.4,10.1,45.7,14.4,4.0,10.0,1.0,1.0,1.24,2.0,4.0,0.0
3,1.0,3.0,1.0,2.0,22.4,10.1,62.3,14.9,4.0,10.0,1.0,1.0,1.24,2.0,4.0,0.0
490,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,4.0,9.0,0.0,0.0,1.57,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,63.4,15.6,4.0,9.0,0.0,0.0,1.57,2.0,4.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,63.5,15.6,4.0,9.0,0.0,0.0,1.57,2.0,4.0,0.0
2,5.0,1.0,0.0,2.0,24.2,6.0,51.2,17.4,4.0,9.0,0.0,0.0,1.57,2.0,4.0,0.0
3,5.0,1.0,0.0,2.0,24.2,6.0,74.4,15.6,4.0,9.0,0.0,0.0,1.57,2.0,4.0,0.0
931,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,62.3,17.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
1,1.0,3.0,1.0,2.0,22.4,10.1,65.9,17.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
2,1.0,3.0,1.0,2.0,22.4,10.1,45.3,13.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
3,1.0,3.0,1.0,2.0,22.4,10.1,50.3,17.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
441,5.0,1.0,0.0,2.0,24.2,6.0,53.3,15.1,3.0,9.0,0.0,0.0,1.4,2.0,1.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,54.4,15.3,3.0,9.0,0.0,0.0,1.4,2.0,1.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,55.6,15.1,3.0,9.0,0.0,0.0,1.4,2.0,1.0,0.0
