Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TCV
1876,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,5.0,10.0,0.0,1.0,1.24,2.0,4.0,
0,5.0,4.0,1.0,2.0,20.6,4.6,55.9,13.0,5.0,10.0,0.0,1.0,1.24,2.0,4.0,2.0
1,5.0,4.0,1.0,2.0,20.6,4.6,51.8,12.9,5.0,10.0,0.0,1.0,1.24,2.0,4.0,2.0
2,5.0,4.0,1.0,2.0,20.6,4.6,60.6,16.6,5.0,10.0,0.0,1.0,1.24,2.0,4.0,2.0
3,5.0,4.0,1.0,2.0,20.6,4.6,44.3,13.0,5.0,10.0,0.0,1.0,1.24,2.0,4.0,2.0
277,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,5.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,3.0,1.0,0.0,4.0,22.2,5.2,59.1,17.2,5.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
1,3.0,1.0,0.0,4.0,22.2,5.2,69.5,13.9,5.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
2,3.0,1.0,0.0,4.0,22.2,5.2,52.2,14.9,5.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
3,3.0,1.0,0.0,4.0,22.2,5.2,75.7,17.5,5.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
86,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,5.0,10.0,1.0,0.0,1.07,2.0,4.0,
0,1.0,1.0,0.0,6.0,22.2,5.1,54.7,16.9,5.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
1,1.0,1.0,0.0,6.0,22.2,5.1,70.4,13.4,5.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
2,1.0,1.0,0.0,6.0,22.2,5.1,66.1,16.3,5.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
3,1.0,1.0,0.0,6.0,22.2,5.1,69.3,16.9,5.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
1322,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,9.0,1.0,1.0,1.19,2.0,1.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,56.7,16.6,4.0,9.0,1.0,1.0,1.19,2.0,1.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,66.6,14.0,4.0,9.0,1.0,1.0,1.19,2.0,1.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,54.8,17.3,4.0,9.0,1.0,1.0,1.19,2.0,1.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,46.2,14.4,4.0,9.0,1.0,1.0,1.19,2.0,1.0,2.0
1749,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,4.0,10.0,1.0,0.0,1.04,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,66.8,13.4,4.0,10.0,1.0,0.0,1.04,2.0,4.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,56.5,13.9,4.0,10.0,1.0,0.0,1.04,2.0,4.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,54.3,15.1,4.0,10.0,1.0,0.0,1.04,2.0,4.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,59.1,13.3,4.0,10.0,1.0,0.0,1.04,2.0,4.0,2.0
1371,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,11.0,1.0,1.0,1.74,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,55.9,13.4,5.0,11.0,1.0,1.0,1.74,2.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,59.8,13.4,5.0,11.0,1.0,1.0,1.74,2.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,53.1,13.4,5.0,11.0,1.0,1.0,1.74,2.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,54.7,16.2,5.0,11.0,1.0,1.0,1.74,2.0,4.0,2.0
119,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,3.0,8.0,1.0,0.0,1.29,2.0,4.0,
0,2.0,1.0,0.0,4.0,20.5,5.0,56.4,15.4,3.0,8.0,1.0,0.0,1.29,2.0,4.0,2.0
1,2.0,1.0,0.0,4.0,20.5,5.0,45.5,14.2,3.0,8.0,1.0,0.0,1.29,2.0,4.0,2.0
2,2.0,1.0,0.0,4.0,20.5,5.0,70.0,15.6,3.0,8.0,1.0,0.0,1.29,2.0,4.0,2.0
3,2.0,1.0,0.0,4.0,20.5,5.0,58.5,13.7,3.0,8.0,1.0,0.0,1.29,2.0,4.0,2.0
523,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,5.0,11.0,1.0,0.0,0.9,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,55.7,15.6,5.0,11.0,1.0,0.0,0.9,2.0,4.0,2.0
1,5.0,1.0,0.0,3.0,24.2,6.0,59.3,15.2,5.0,11.0,1.0,0.0,0.9,2.0,4.0,2.0
2,5.0,1.0,0.0,3.0,24.2,6.0,68.6,15.7,5.0,11.0,1.0,0.0,0.9,2.0,4.0,2.0
3,5.0,1.0,0.0,3.0,24.2,6.0,60.2,15.6,5.0,11.0,1.0,0.0,0.9,2.0,4.0,2.0
598,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,4.0,10.0,1.0,1.0,1.24,1.0,4.0,
0,1.0,2.0,1.0,2.0,20.5,5.0,54.4,17.2,4.0,10.0,1.0,1.0,1.24,1.0,4.0,2.0
1,1.0,2.0,1.0,2.0,20.5,5.0,74.7,14.6,4.0,10.0,1.0,1.0,1.24,1.0,4.0,2.0
2,1.0,2.0,1.0,2.0,20.5,5.0,73.0,17.2,4.0,10.0,1.0,1.0,1.24,1.0,4.0,2.0
3,1.0,2.0,1.0,2.0,20.5,5.0,45.2,14.6,4.0,10.0,1.0,1.0,1.24,1.0,4.0,2.0
176,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,5.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,55.7,15.3,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,73.5,15.6,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,44.8,15.3,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,73.5,17.6,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
978,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,11.0,0.0,1.0,1.55,2.0,1.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,47.2,17.0,5.0,11.0,0.0,1.0,1.55,2.0,1.0,2.0
1,1.0,3.0,1.0,3.0,22.4,10.1,55.9,14.3,5.0,11.0,0.0,1.0,1.55,2.0,1.0,2.0
2,1.0,3.0,1.0,3.0,22.4,10.1,54.7,17.0,5.0,11.0,0.0,1.0,1.55,2.0,1.0,2.0
3,1.0,3.0,1.0,3.0,22.4,10.1,52.4,17.0,5.0,11.0,0.0,1.0,1.55,2.0,1.0,2.0
1303,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,10.0,1.0,1.0,1.72,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,60.5,13.4,4.0,10.0,1.0,1.0,1.72,2.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,47.6,13.1,4.0,10.0,1.0,1.0,1.72,2.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,69.2,13.8,4.0,10.0,1.0,1.0,1.72,2.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,73.8,17.3,4.0,10.0,1.0,1.0,1.72,2.0,4.0,2.0
230,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.8,3.0,8.0,0.0,0.0,0.9,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,57.7,13.8,3.0,8.0,0.0,0.0,0.9,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,56.1,13.0,3.0,8.0,0.0,0.0,0.9,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,66.7,13.5,3.0,8.0,0.0,0.0,0.9,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,61.2,17.0,3.0,8.0,0.0,0.0,0.9,2.0,4.0,2.0
303,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,5.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,3.0,1.0,0.0,4.0,22.2,5.2,73.2,14.9,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
1,3.0,1.0,0.0,4.0,22.2,5.2,65.8,15.3,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
2,3.0,1.0,0.0,4.0,22.2,5.2,63.0,14.9,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
3,3.0,1.0,0.0,4.0,22.2,5.2,51.7,17.0,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
31,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,4.0,10.0,1.0,0.0,1.12,1.0,4.0,
0,1.0,1.0,0.0,4.0,22.2,5.1,60.1,16.0,4.0,10.0,1.0,0.0,1.12,1.0,4.0,2.0
1,1.0,1.0,0.0,4.0,22.2,5.1,75.3,17.5,4.0,10.0,1.0,0.0,1.12,1.0,4.0,2.0
2,1.0,1.0,0.0,4.0,22.2,5.1,65.7,17.0,4.0,10.0,1.0,0.0,1.12,1.0,4.0,2.0
3,1.0,1.0,0.0,4.0,22.2,5.1,58.1,16.0,4.0,10.0,1.0,0.0,1.12,1.0,4.0,2.0
714,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,3.0,9.0,1.0,1.0,1.41,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,75.3,15.6,3.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,60.1,16.5,3.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,52.4,14.7,3.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,58.1,15.0,3.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
250,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,4.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,75.2,13.9,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,51.9,14.4,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,61.7,17.4,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,58.3,14.4,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
2011,2.0,5.0,1.0,3.0,20.6,4.6,56.7,14.1,4.0,10.0,0.0,0.0,1.57,2.0,4.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,55.2,16.6,4.0,10.0,0.0,0.0,1.57,2.0,4.0,2.0
1,2.0,5.0,1.0,3.0,20.6,4.6,74.7,14.4,4.0,10.0,0.0,0.0,1.57,2.0,4.0,2.0
2,2.0,5.0,1.0,3.0,20.6,4.6,73.0,17.4,4.0,10.0,0.0,0.0,1.57,2.0,4.0,2.0
3,2.0,5.0,1.0,3.0,20.6,4.6,73.0,17.1,4.0,10.0,0.0,0.0,1.57,2.0,4.0,2.0
1011,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,8.0,0.0,1.0,1.55,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,54.1,13.5,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,59.5,12.9,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,66.6,13.8,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,68.9,15.9,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
1563,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,5.0,10.0,0.0,0.0,1.51,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,68.4,13.3,5.0,10.0,0.0,0.0,1.51,2.0,4.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,55.4,13.0,5.0,10.0,0.0,0.0,1.51,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.3,5.0,10.0,0.0,0.0,1.51,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,46.4,13.0,5.0,10.0,0.0,0.0,1.51,2.0,4.0,2.0
559,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,9.0,1.0,1.0,1.38,1.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,62.2,14.5,3.0,9.0,1.0,1.0,1.38,1.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,57.5,14.0,3.0,9.0,1.0,1.0,1.38,1.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,70.2,14.5,3.0,9.0,1.0,1.0,1.38,1.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,62.2,13.5,3.0,9.0,1.0,1.0,1.38,1.0,4.0,2.0
897,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,9.0,1.0,1.0,1.19,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,60.8,17.0,4.0,9.0,1.0,1.0,1.19,2.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,73.7,13.7,4.0,9.0,1.0,1.0,1.19,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,74.6,17.0,4.0,9.0,1.0,1.0,1.19,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,66.4,14.2,4.0,9.0,1.0,1.0,1.19,2.0,4.0,2.0
1124,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,9.0,1.0,1.0,1.69,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,74.3,14.0,3.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
1,3.0,3.0,1.0,1.0,21.2,5.6,64.9,16.0,3.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
2,3.0,3.0,1.0,1.0,21.2,5.6,49.3,16.7,3.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
3,3.0,3.0,1.0,1.0,21.2,5.6,67.5,16.6,3.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
1718,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.6,4.0,11.0,1.0,0.0,1.07,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,61.7,13.1,4.0,11.0,1.0,0.0,1.07,2.0,4.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,59.5,16.4,4.0,11.0,1.0,0.0,1.07,2.0,4.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.8,4.0,11.0,1.0,0.0,1.07,2.0,4.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,73.5,13.9,4.0,11.0,1.0,0.0,1.07,2.0,4.0,2.0
221,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,3.0,8.0,0.0,0.0,1.04,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,53.7,15.9,3.0,8.0,0.0,0.0,1.04,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,75.3,13.3,3.0,8.0,0.0,0.0,1.04,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,56.2,14.3,3.0,8.0,0.0,0.0,1.04,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,74.7,13.2,3.0,8.0,0.0,0.0,1.04,2.0,4.0,2.0
504,5.0,1.0,0.0,2.0,24.2,6.0,61.0,15.6,4.0,9.0,0.0,0.0,1.21,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,51.8,15.6,4.0,9.0,0.0,0.0,1.21,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,54.8,16.6,4.0,9.0,0.0,0.0,1.21,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,71.4,15.6,4.0,9.0,0.0,0.0,1.21,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,61.8,15.2,4.0,9.0,0.0,0.0,1.21,2.0,4.0,2.0
2034,2.0,5.0,1.0,3.0,20.6,4.6,52.4,14.9,5.0,11.0,1.0,0.0,1.43,2.0,4.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,45.9,16.7,5.0,11.0,1.0,0.0,1.43,2.0,4.0,2.0
1,2.0,5.0,1.0,3.0,20.6,4.6,75.4,14.9,5.0,11.0,1.0,0.0,1.43,2.0,4.0,2.0
2,2.0,5.0,1.0,3.0,20.6,4.6,44.8,13.8,5.0,11.0,1.0,0.0,1.43,2.0,4.0,2.0
3,2.0,5.0,1.0,3.0,20.6,4.6,75.0,14.9,5.0,11.0,1.0,0.0,1.43,2.0,4.0,2.0
1601,3.0,4.0,1.0,1.0,20.0,8.8,60.5,13.6,3.0,8.0,0.0,1.0,1.35,2.0,4.0,
0,3.0,4.0,1.0,1.0,20.0,8.8,60.5,17.3,3.0,8.0,0.0,1.0,1.35,2.0,4.0,2.0
1,3.0,4.0,1.0,1.0,20.0,8.8,59.1,16.9,3.0,8.0,0.0,1.0,1.35,2.0,4.0,2.0
2,3.0,4.0,1.0,1.0,20.0,8.8,67.9,16.4,3.0,8.0,0.0,1.0,1.35,2.0,4.0,2.0
3,3.0,4.0,1.0,1.0,20.0,8.8,61.4,16.6,3.0,8.0,0.0,1.0,1.35,2.0,4.0,2.0
1955,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,5.0,11.0,1.0,1.0,1.49,2.0,4.0,
0,1.0,5.0,1.0,4.0,20.8,4.2,62.9,15.1,5.0,11.0,1.0,1.0,1.49,2.0,4.0,2.0
1,1.0,5.0,1.0,4.0,20.8,4.2,50.5,14.3,5.0,11.0,1.0,1.0,1.49,2.0,4.0,2.0
2,1.0,5.0,1.0,4.0,20.8,4.2,65.5,17.2,5.0,11.0,1.0,1.0,1.49,2.0,4.0,2.0
3,1.0,5.0,1.0,4.0,20.8,4.2,49.0,16.5,5.0,11.0,1.0,1.0,1.49,2.0,4.0,2.0
1133,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,10.0,0.0,1.0,1.18,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,62.3,13.2,3.0,10.0,0.0,1.0,1.18,2.0,4.0,2.0
1,3.0,3.0,1.0,1.0,21.2,5.6,54.5,17.2,3.0,10.0,0.0,1.0,1.18,2.0,4.0,2.0
2,3.0,3.0,1.0,1.0,21.2,5.6,46.7,14.0,3.0,10.0,0.0,1.0,1.18,2.0,4.0,2.0
3,3.0,3.0,1.0,1.0,21.2,5.6,71.7,14.0,3.0,10.0,0.0,1.0,1.18,2.0,4.0,2.0
982,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,10.0,1.0,1.0,1.38,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,55.6,17.0,3.0,10.0,1.0,1.0,1.38,2.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,67.3,12.9,3.0,10.0,1.0,1.0,1.38,2.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,56.1,14.3,3.0,10.0,1.0,1.0,1.38,2.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,54.2,14.1,3.0,10.0,1.0,1.0,1.38,2.0,4.0,2.0
1892,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,5.0,11.0,0.0,1.0,1.24,1.0,4.0,
0,5.0,4.0,1.0,2.0,20.6,4.6,56.3,17.3,5.0,11.0,0.0,1.0,1.24,1.0,4.0,2.0
1,5.0,4.0,1.0,2.0,20.6,4.6,71.3,13.0,5.0,11.0,0.0,1.0,1.24,1.0,4.0,2.0
2,5.0,4.0,1.0,2.0,20.6,4.6,53.3,16.7,5.0,11.0,0.0,1.0,1.24,1.0,4.0,2.0
3,5.0,4.0,1.0,2.0,20.6,4.6,73.3,13.0,5.0,11.0,0.0,1.0,1.24,1.0,4.0,2.0
1065,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,9.0,1.0,1.0,1.46,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,73.0,16.6,4.0,9.0,1.0,1.0,1.46,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,72.9,14.5,4.0,9.0,1.0,1.0,1.46,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,67.6,16.1,4.0,9.0,1.0,1.0,1.46,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,61.9,13.0,4.0,9.0,1.0,1.0,1.46,2.0,4.0,2.0
1293,4.0,3.0,1.0,1.0,17.6,8.4,64.0,14.1,3.0,9.0,1.0,1.0,1.5,2.0,1.0,
0,4.0,3.0,1.0,1.0,17.6,8.4,58.5,13.2,3.0,9.0,1.0,1.0,1.5,2.0,1.0,2.0
1,4.0,3.0,1.0,1.0,17.6,8.4,72.9,16.8,3.0,9.0,1.0,1.0,1.5,2.0,1.0,2.0
2,4.0,3.0,1.0,1.0,17.6,8.4,69.4,14.1,3.0,9.0,1.0,1.0,1.5,2.0,1.0,2.0
3,4.0,3.0,1.0,1.0,17.6,8.4,64.0,17.6,3.0,9.0,1.0,1.0,1.5,2.0,1.0,2.0
479,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,4.0,9.0,0.0,0.0,1.4,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,55.5,17.2,4.0,9.0,0.0,0.0,1.4,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,70.1,14.9,4.0,9.0,0.0,0.0,1.4,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,63.5,13.5,4.0,9.0,0.0,0.0,1.4,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,72.5,16.8,4.0,9.0,0.0,0.0,1.4,2.0,4.0,2.0
1858,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,4.0,10.0,0.0,1.0,1.55,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,50.6,13.0,4.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,68.1,17.0,4.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,69.9,14.5,4.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,45.9,13.0,4.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
1963,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,5.0,11.0,0.0,1.0,1.66,2.0,4.0,
0,1.0,5.0,1.0,4.0,20.8,4.2,49.0,17.4,5.0,11.0,0.0,1.0,1.66,2.0,4.0,2.0
1,1.0,5.0,1.0,4.0,20.8,4.2,57.5,15.1,5.0,11.0,0.0,1.0,1.66,2.0,4.0,2.0
2,1.0,5.0,1.0,4.0,20.8,4.2,68.1,17.3,5.0,11.0,0.0,1.0,1.66,2.0,4.0,2.0
3,1.0,5.0,1.0,4.0,20.8,4.2,66.4,16.8,5.0,11.0,0.0,1.0,1.66,2.0,4.0,2.0
188,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,5.0,11.0,0.0,0.0,1.04,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,48.9,15.3,5.0,11.0,0.0,0.0,1.04,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,62.3,17.0,5.0,11.0,0.0,0.0,1.04,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,50.8,17.5,5.0,11.0,0.0,0.0,1.04,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,68.5,13.5,5.0,11.0,0.0,0.0,1.04,2.0,4.0,2.0
588,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,4.0,9.0,1.0,1.0,1.66,1.0,1.0,
0,1.0,2.0,1.0,2.0,20.5,5.0,54.9,13.1,4.0,9.0,1.0,1.0,1.66,1.0,1.0,2.0
1,1.0,2.0,1.0,2.0,20.5,5.0,61.5,16.1,4.0,9.0,1.0,1.0,1.66,1.0,1.0,2.0
2,1.0,2.0,1.0,2.0,20.5,5.0,71.1,14.6,4.0,9.0,1.0,1.0,1.66,1.0,1.0,2.0
3,1.0,2.0,1.0,2.0,20.5,5.0,64.5,14.6,4.0,9.0,1.0,1.0,1.66,1.0,1.0,2.0
125,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,3.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,2.0,1.0,0.0,4.0,20.5,5.0,70.6,15.6,3.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
1,2.0,1.0,0.0,4.0,20.5,5.0,66.3,13.0,3.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
2,2.0,1.0,0.0,4.0,20.5,5.0,66.39,13.0,3.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
3,2.0,1.0,0.0,4.0,20.5,5.0,56.3,14.3,3.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
1375,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,10.0,1.0,1.0,1.44,2.0,1.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,63.9,16.1,5.0,10.0,1.0,1.0,1.44,2.0,1.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,66.5,13.4,5.0,10.0,1.0,1.0,1.44,2.0,1.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,72.9,12.9,5.0,10.0,1.0,1.0,1.44,2.0,1.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,72.8,15.9,5.0,10.0,1.0,1.0,1.44,2.0,1.0,2.0
906,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,10.0,1.0,1.0,1.24,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.2,4.0,10.0,1.0,1.0,1.24,2.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,60.2,17.0,4.0,10.0,1.0,1.0,1.24,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,71.0,17.0,4.0,10.0,1.0,1.0,1.24,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,62.7,17.0,4.0,10.0,1.0,1.0,1.24,2.0,4.0,2.0
490,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,4.0,9.0,0.0,0.0,1.57,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,64.5,13.0,4.0,9.0,0.0,0.0,1.57,2.0,4.0,2.0
