Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TCV
3,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,11.0,0.0,1.0,1.3,2.0,1.0,2.0
1303,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,10.0,1.0,1.0,1.72,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,10.0,1.0,1.0,0.9,2.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,11.0,1.0,1.0,1.26,2.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,13.0,1.0,1.0,0.95,2.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,10.0,1.0,1.0,1.96,2.0,4.0,2.0
230,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.8,8.0,0.0,0.0,0.9,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.8,12.0,0.0,0.0,1.97,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.8,8.0,0.0,0.0,0.93,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.8,9.0,0.0,0.0,1.33,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.8,12.0,0.0,0.0,0.9,2.0,4.0,2.0
303,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,10.0,0.0,0.0,1.07,2.0,4.0,
0,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,13.0,0.0,0.0,1.52,2.0,4.0,2.0
1,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,13.0,0.0,0.0,0.92,2.0,4.0,2.0
2,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,9.0,0.0,0.0,1.63,2.0,4.0,2.0
3,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,12.0,0.0,0.0,1.15,2.0,4.0,2.0
31,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,10.0,1.0,0.0,1.12,1.0,4.0,
0,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,9.0,1.0,0.0,1.05,1.0,4.0,2.0
1,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,9.0,1.0,0.0,1.67,1.0,4.0,2.0
2,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,7.0,1.0,0.0,1.95,1.0,4.0,2.0
3,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,8.0,1.0,0.0,2.01,1.0,4.0,2.0
714,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,9.0,1.0,1.0,1.41,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,6.0,1.0,1.0,1.14,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,10.0,1.0,1.0,1.02,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,8.0,1.0,1.0,1.22,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,10.0,1.0,1.0,1.88,2.0,4.0,2.0
250,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,10.0,0.0,0.0,1.21,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,9.0,0.0,0.0,1.45,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,9.0,0.0,0.0,1.09,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,10.0,0.0,0.0,0.9,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,8.0,0.0,0.0,1.89,2.0,4.0,2.0
2011,2.0,5.0,1.0,3.0,20.6,4.6,56.7,14.1,10.0,0.0,0.0,1.57,2.0,4.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,56.7,14.1,10.0,0.0,0.0,1.93,2.0,4.0,2.0
1,2.0,5.0,1.0,3.0,20.6,4.6,56.7,14.1,6.0,0.0,0.0,1.2,2.0,4.0,2.0
2,2.0,5.0,1.0,3.0,20.6,4.6,56.7,14.1,10.0,0.0,0.0,1.2,2.0,4.0,2.0
3,2.0,5.0,1.0,3.0,20.6,4.6,56.7,14.1,13.0,0.0,0.0,1.16,2.0,4.0,2.0
1011,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,8.0,0.0,1.0,1.55,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,13.0,0.0,1.0,1.25,2.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,12.0,0.0,1.0,1.02,2.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,11.0,0.0,1.0,1.42,2.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,10.0,0.0,1.0,2.05,2.0,4.0,2.0
1563,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,10.0,0.0,0.0,1.51,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,9.0,0.0,0.0,1.98,2.0,4.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,6.0,0.0,0.0,1.52,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,8.0,0.0,0.0,1.31,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,10.0,0.0,0.0,1.71,2.0,4.0,2.0
559,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,9.0,1.0,1.0,1.38,1.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,10.0,1.0,1.0,1.2,1.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,12.0,1.0,1.0,1.93,1.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,9.0,1.0,1.0,0.9,1.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,6.0,1.0,1.0,1.3,1.0,4.0,2.0
897,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,1.0,1.0,1.19,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,12.0,1.0,1.0,1.25,2.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,6.0,1.0,1.0,1.38,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,8.0,1.0,1.0,1.38,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,1.0,1.0,1.55,2.0,4.0,2.0
1124,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,9.0,1.0,1.0,1.69,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,9.0,1.0,1.0,1.21,2.0,4.0,2.0
1,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,6.0,1.0,1.0,0.92,2.0,4.0,2.0
2,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,13.0,1.0,1.0,1.19,2.0,4.0,2.0
3,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,9.0,1.0,1.0,1.76,2.0,4.0,2.0
1718,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.6,11.0,1.0,0.0,1.07,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.6,13.0,1.0,0.0,1.9,2.0,4.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.6,11.0,1.0,0.0,1.09,2.0,4.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.6,11.0,1.0,0.0,1.34,2.0,4.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.6,13.0,1.0,0.0,1.86,2.0,4.0,2.0
221,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,8.0,0.0,0.0,1.04,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,8.0,0.0,0.0,0.93,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,8.0,0.0,0.0,1.01,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,12.0,0.0,0.0,1.76,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,8.0,0.0,0.0,1.61,2.0,4.0,2.0
504,5.0,1.0,0.0,2.0,24.2,6.0,61.0,15.6,9.0,0.0,0.0,1.21,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,61.0,15.6,11.0,0.0,0.0,1.25,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,61.0,15.6,9.0,0.0,0.0,1.64,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,61.0,15.6,9.0,0.0,0.0,1.4,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,61.0,15.6,9.0,0.0,0.0,1.27,2.0,4.0,2.0
2034,2.0,5.0,1.0,3.0,20.6,4.6,52.4,14.9,11.0,1.0,0.0,1.43,2.0,4.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,52.4,14.9,7.0,1.0,0.0,1.69,2.0,4.0,2.0
1,2.0,5.0,1.0,3.0,20.6,4.6,52.4,14.9,6.0,1.0,0.0,0.91,2.0,4.0,2.0
2,2.0,5.0,1.0,3.0,20.6,4.6,52.4,14.9,8.0,1.0,0.0,1.88,2.0,4.0,2.0
3,2.0,5.0,1.0,3.0,20.6,4.6,52.4,14.9,9.0,1.0,0.0,1.37,2.0,4.0,2.0
1601,3.0,4.0,1.0,1.0,20.0,8.8,60.5,13.6,8.0,0.0,1.0,1.35,2.0,4.0,
0,3.0,4.0,1.0,1.0,20.0,8.8,60.5,13.6,12.0,0.0,1.0,1.7,2.0,4.0,2.0
1,3.0,4.0,1.0,1.0,20.0,8.8,60.5,13.6,11.0,0.0,1.0,1.92,2.0,4.0,2.0
2,3.0,4.0,1.0,1.0,20.0,8.8,60.5,13.6,7.0,0.0,1.0,1.83,2.0,4.0,2.0
3,3.0,4.0,1.0,1.0,20.0,8.8,60.5,13.6,6.0,0.0,1.0,1.37,2.0,4.0,2.0
1955,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,11.0,1.0,1.0,1.49,2.0,4.0,
0,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,9.0,1.0,1.0,1.1,2.0,4.0,2.0
1,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,11.0,1.0,1.0,1.98,2.0,4.0,2.0
2,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,10.0,1.0,1.0,1.38,2.0,4.0,2.0
3,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,9.0,1.0,1.0,1.91,2.0,4.0,2.0
1133,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,10.0,0.0,1.0,1.18,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,10.0,0.0,1.0,1.12,2.0,4.0,2.0
1,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,10.0,0.0,1.0,1.69,2.0,4.0,2.0
2,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,10.0,0.0,1.0,1.1,2.0,4.0,2.0
3,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,8.0,0.0,1.0,1.44,2.0,4.0,2.0
982,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,10.0,1.0,1.0,1.38,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,10.0,1.0,1.0,1.37,2.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,11.0,1.0,1.0,1.94,2.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,10.0,1.0,1.0,1.64,2.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,9.0,1.0,1.0,1.19,2.0,4.0,2.0
1892,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,11.0,0.0,1.0,1.24,1.0,4.0,
0,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,13.0,0.0,1.0,1.02,1.0,4.0,2.0
1,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,11.0,0.0,1.0,1.48,1.0,4.0,2.0
2,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,6.0,0.0,1.0,1.44,1.0,4.0,2.0
3,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,8.0,0.0,1.0,1.84,1.0,4.0,2.0
1065,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,9.0,1.0,1.0,1.46,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,6.0,1.0,1.0,1.42,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,11.0,1.0,1.0,1.42,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,11.0,1.0,1.0,1.46,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,13.0,1.0,1.0,1.12,2.0,4.0,2.0
1293,4.0,3.0,1.0,1.0,17.6,8.4,64.0,14.1,9.0,1.0,1.0,1.5,2.0,1.0,
0,4.0,3.0,1.0,1.0,17.6,8.4,64.0,14.1,9.0,1.0,1.0,1.9,2.0,1.0,2.0
1,4.0,3.0,1.0,1.0,17.6,8.4,64.0,14.1,11.0,1.0,1.0,1.44,2.0,1.0,2.0
2,4.0,3.0,1.0,1.0,17.6,8.4,64.0,14.1,13.0,1.0,1.0,1.44,2.0,1.0,2.0
3,4.0,3.0,1.0,1.0,17.6,8.4,64.0,14.1,12.0,1.0,1.0,1.44,2.0,1.0,2.0
479,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,9.0,0.0,0.0,1.4,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,12.0,0.0,0.0,1.74,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,9.0,0.0,0.0,1.26,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,10.0,0.0,0.0,0.98,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,11.0,0.0,0.0,1.67,2.0,4.0,2.0
1858,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,10.0,0.0,1.0,1.55,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,7.0,0.0,1.0,1.26,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,7.0,0.0,1.0,1.55,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,7.0,0.0,1.0,1.17,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,8.0,0.0,1.0,1.46,2.0,4.0,2.0
1963,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,11.0,0.0,1.0,1.66,2.0,4.0,
0,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,11.0,0.0,1.0,1.06,2.0,4.0,2.0
1,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,11.0,0.0,1.0,1.22,2.0,4.0,2.0
2,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,10.0,0.0,1.0,1.21,2.0,4.0,2.0
3,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,11.0,0.0,1.0,1.19,2.0,4.0,2.0
188,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,11.0,0.0,0.0,1.04,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,12.0,0.0,0.0,1.7,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,9.0,0.0,0.0,1.69,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,11.0,0.0,0.0,1.08,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,13.0,0.0,0.0,1.09,2.0,4.0,2.0
588,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,9.0,1.0,1.0,1.66,1.0,1.0,
0,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,6.0,1.0,1.0,1.02,1.0,1.0,2.0
1,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,8.0,1.0,1.0,1.75,1.0,1.0,2.0
2,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,10.0,1.0,1.0,1.73,1.0,1.0,2.0
3,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,11.0,1.0,1.0,2.01,1.0,1.0,2.0
125,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,10.0,0.0,0.0,1.21,2.0,4.0,
0,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,13.0,0.0,0.0,0.98,2.0,4.0,2.0
1,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,10.0,0.0,0.0,1.73,2.0,4.0,2.0
2,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,10.0,0.0,0.0,1.83,2.0,4.0,2.0
3,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,10.0,0.0,0.0,0.91,2.0,4.0,2.0
1375,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,10.0,1.0,1.0,1.44,2.0,1.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,11.0,1.0,1.0,1.98,2.0,1.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,13.0,1.0,1.0,1.31,2.0,1.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,9.0,1.0,1.0,1.33,2.0,1.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,8.0,1.0,1.0,0.99,2.0,1.0,2.0
906,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,10.0,1.0,1.0,1.24,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,8.0,1.0,1.0,1.16,2.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,8.0,1.0,1.0,1.39,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,12.0,1.0,1.0,1.02,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,6.0,1.0,1.0,1.45,2.0,4.0,2.0
490,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,9.0,0.0,0.0,1.57,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,9.0,0.0,0.0,1.92,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,10.0,0.0,0.0,1.51,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,9.0,0.0,0.0,1.03,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,9.0,0.0,0.0,1.02,2.0,4.0,2.0
931,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,1.0,1.0,1.69,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,1.0,1.0,1.07,2.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,13.0,1.0,1.0,0.98,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,1.0,1.0,1.74,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,6.0,1.0,1.0,0.97,2.0,4.0,2.0
441,5.0,1.0,0.0,2.0,24.2,6.0,53.3,15.1,9.0,0.0,0.0,1.4,2.0,1.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,53.3,15.1,9.0,0.0,0.0,0.98,2.0,1.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,53.3,15.1,10.0,0.0,0.0,1.12,2.0,1.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,53.3,15.1,9.0,0.0,0.0,1.3,2.0,1.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,53.3,15.1,9.0,0.0,0.0,1.13,2.0,1.0,2.0
1681,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,11.0,1.0,1.0,1.25,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,6.0,1.0,1.0,1.01,2.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,6.0,1.0,1.0,0.94,2.0,4.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,11.0,1.0,1.0,1.09,2.0,4.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,8.0,1.0,1.0,0.9,2.0,4.0,2.0
1820,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,8.0,1.0,1.0,1.5,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,11.0,1.0,1.0,2.03,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,8.0,1.0,1.0,1.08,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,11.0,1.0,1.0,1.6,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,8.0,1.0,1.0,1.75,2.0,4.0,2.0
1817,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,9.0,1.0,1.0,1.33,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,11.0,1.0,1.0,1.44,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,11.0,1.0,1.0,1.88,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,9.0,1.0,1.0,1.78,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,7.0,1.0,1.0,2.03,2.0,4.0,2.0
802,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,9.0,1.0,0.0,1.26,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,7.0,1.0,0.0,1.14,2.0,4.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,13.0,1.0,0.0,1.42,2.0,4.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,12.0,1.0,0.0,1.41,2.0,4.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,8.0,1.0,0.0,1.79,2.0,4.0,2.0
1367,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,11.0,1.0,1.0,1.63,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,8.0,1.0,1.0,1.82,2.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,8.0,1.0,1.0,0.94,2.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,11.0,1.0,1.0,1.85,2.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,11.0,1.0,1.0,1.86,2.0,4.0,2.0
914,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,10.0,0.0,1.0,1.33,3.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,7.0,0.0,1.0,1.41,3.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,7.0,0.0,1.0,1.02,3.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,10.0,0.0,1.0,1.42,3.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,10.0,0.0,1.0,1.29,3.0,4.0,2.0
961,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,11.0,0.0,1.0,1.69,2.0,4.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,11.0,0.0,1.0,1.07,2.0,4.0,2.0
1,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,7.0,0.0,1.0,1.0,2.0,4.0,2.0
2,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,11.0,0.0,1.0,1.49,2.0,4.0,2.0
3,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,11.0,0.0,1.0,1.54,2.0,4.0,2.0
1045,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,11.0,0.0,1.0,1.36,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,11.0,0.0,1.0,1.4,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,11.0,0.0,1.0,0.94,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,6.0,0.0,1.0,1.51,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,12.0,0.0,1.0,1.01,2.0,4.0,2.0
1652,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,11.0,1.0,1.0,1.46,2.0,1.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,6.0,1.0,1.0,1.08,2.0,1.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,13.0,1.0,1.0,1.04,2.0,1.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,12.0,1.0,1.0,1.92,2.0,1.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,13.0,1.0,1.0,1.8,2.0,1.0,2.0
460,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,8.0,1.0,0.0,1.04,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,8.0,1.0,0.0,1.68,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,13.0,1.0,0.0,1.43,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,8.0,1.0,0.0,1.69,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,8.0,1.0,0.0,0.94,2.0,4.0,2.0
466,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,9.0,1.0,0.0,1.04,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,12.0,1.0,0.0,1.25,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,9.0,1.0,0.0,1.51,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,8.0,1.0,0.0,1.7,2.0,4.0,2.0
